,DescGalaxyID,DMHalfMassRad,DMMass100AP,M500DM,R500DM,M200DMmean,R200DMmean
1290,1308782,29.880096,148276040000.0,134898150000.0,49.23373,191392170000.0,73.59003
1291,1308783,29.112019,143195830000.0,119812010000.0,43.601967,184245700000.0,67.072815
1292,1308784,27.99381,139948000000.0,119565140000.0,40.020515,191781400000.0,62.773182
1293,1308785,22.733559,121100820000.0,125735110000.0,37.285248,181268510000.0,56.66256
1294,1308786,21.959356,98967036000.0,77855450000.0,29.722355,133624330000.0,47.82637
1295,1308787,20.981297,72373530000.0,45673476000.0,23.24864,81832600000.0,37.764088
1296,1310395,129.29996,504588370000.0,708380660000.0,138.4442,1668328800000.0,213.18996
1297,1310396,125.53744,512247460000.0,796259450000.0,139.3468,1797871900000.0,225.50963
1298,1310397,98.851654,579395400000.0,976403760000.0,144.95096,1733115200000.0,227.10487
1299,1310398,96.706505,480118080000.0,822650860000.0,132.54811,1607209700000.0,210.1073
1300,1310399,89.44464,449307200000.0,539919800000.0,111.09291,983074800000.0,170.01106
1301,1310400,72.03663,421705450000.0,468501330000.0,100.36678,747744900000.0,150.89905
1302,1310401,66.95205,390225600000.0,390577850000.0,90.30283,661134200000.0,139.40251
1303,1310402,69.142624,398931760000.0,380482550000.0,85.27607,648521100000.0,133.1969
1304,1310403,61.546257,402286250000.0,413562700000.0,83.25385,620073900000.0,126.41306
1305,1310404,59.90662,361334370000.0,359283980000.0,75.202736,567070300000.0,115.97964
1306,1310406,27.00367,165891930000.0,145874350000.0,46.558258,198674970000.0,69.235085
1307,1310407,26.364815,156526510000.0,127417870000.0,40.877472,184176310000.0,62.087242
1308,1310408,23.633999,140529700000.0,112133000000.0,35.889214,164671640000.0,54.94512
1309,1310409,23.698025,139453550000.0,99776600000.0,32.2854,146957550000.0,49.488052
1310,1310410,20.866302,127567410000.0,97159760000.0,29.901651,142392800000.0,45.782387
1311,1313449,99.22861,629916240000.0,928817300000.0,151.52916,1738916200000.0,225.4194
1312,1313450,93.695274,623052100000.0,894741000000.0,144.86731,1515501400000.0,213.51529
1313,1313451,84.91028,630614260000.0,902584100000.0,141.20161,1405843700000.0,206.71985
1314,1313452,82.340935,621219740000.0,862215900000.0,134.63881,1351814700000.0,200.8445
1315,1313453,80.7444,612222760000.0,817524600000.0,127.570946,1301247300000.0,191.50157
1316,1313454,73.437874,619057840000.0,808364500000.0,120.379845,1177231700000.0,178.00276
1317,1313455,72.21407,583612700000.0,693891600000.0,109.372215,1111689800000.0,165.134
1318,1313456,79.632744,575110200000.0,659454750000.0,102.43584,1057082500000.0,156.49182
1319,1313457,64.44478,645787000000.0,757486260000.0,101.85969,1069261900000.0,151.73592
1320,1313458,61.286015,586191600000.0,664720400000.0,92.31961,1015801100000.0,141.41405
1321,1313459,52.411583,506905500000.0,507253420000.0,76.56219,717487000000.0,114.4798
1322,1313460,35.007282,406028520000.0,388582000000.0,64.54001,509670060000.0,94.59973
1323,1313461,37.026917,331444550000.0,261270260000.0,51.93318,389987270000.0,79.72339
