,DescGalaxyID,SF_MassWeightedTemperature,NSF_MassWeightedTemperature
2505,1460055,16691.184,216021.1
2506,1460056,13413.451,196381.78
2507,1460057,11154.099,180327.61
2508,1460058,10232.626,132711.34
2509,1460059,10809.577,112781.03
2510,1460060,12997.96,123947.97
2511,1460061,13096.871,70975.14
2512,1461839,7001.823,296873.66
2513,1461840,7459.244,259556.28
2514,1461841,6412.63,264986.78
2515,1461842,6237.423,287404.44
2516,1461843,7006.7266,273939.28
2517,1461844,6875.9375,235087.25
2518,1461845,7827.4214,194064.9
2519,1461846,8060.555,170889.48
2520,1461847,11022.534,170757.14
2521,1461848,13677.001,178215.33
2522,1461849,9239.256,187599.25
2523,1461850,9914.207,121234.63
2524,1461851,10795.111,74539.4
2525,1461852,10751.246,68470.94
2526,1461853,9730.3545,67517.05
2527,1461854,11398.562,53010.18
2528,1462653,6841.3105,238612.17
2529,1462654,6564.7915,230782.28
2530,1462655,6216.5947,241679.17
2531,1462656,6944.076,262617.0
2532,1462657,6526.418,274211.97
2533,1462658,6542.925,283113.8
2534,1462659,7558.822,258508.0
2535,1462660,7384.8013,235527.0
2536,1462661,7653.963,200690.17
2537,1462662,8153.59,189668.05
2538,1462663,9454.243,154669.95
2539,1462664,9769.703,135000.52
2540,1462665,11070.629,105226.53
2541,1462666,9556.339,73392.81
2542,1462667,11705.226,65261.465
2543,1462668,14936.879,57252.703
2544,1463917,5745.7134,332147.56
2545,1463918,6080.221,329872.88
2546,1463919,5743.3247,318988.03
2547,1463920,5651.5044,295186.03
2548,1463921,5617.793,289076.4
2549,1463922,5822.1,229928.84
2550,1463923,6685.3877,207165.31
2551,1463924,7159.309,210931.62
2552,1463925,7752.8535,181573.52
2553,1463926,8595.948,161633.11
2554,1463927,9391.108,109812.805
2555,1463928,10361.961,97572.99
2556,1463929,11153.175,88715.85
2557,1463930,10009.301,75204.35
2558,1463931,9684.224,64722.137
2559,1463932,10026.001,51236.242
2560,1464735,5821.0176,221858.4
2561,1464736,6998.038,228893.33
2562,1464737,6788.877,230051.6
2563,1464738,8290.355,239020.9
2564,1464739,6834.7915,233724.11
2565,1464740,7123.9404,215878.42
2566,1464741,7212.0317,175305.22
2567,1464742,7871.0303,153825.53
2568,1464743,8882.467,123911.45
2569,1464744,8115.686,97983.71
2570,1464745,12189.176,101844.086
2571,1464746,13335.104,118120.914
2572,1464747,15151.669,115291.7
2573,1464748,11421.055,81948.98
2574,1464749,10139.7,62688.363
2575,1464750,10667.944,47412.844
2576,1465698,10364.187,376991.2
2577,1465699,9096.272,347126.78
2578,1465700,8648.166,324716.2
2579,1465701,8912.455,312165.16
2580,1465702,6942.826,249863.33
2581,1465703,7794.6436,183735.4
2582,1465704,8505.616,153358.44
2583,1465705,9231.725,142866.03
2584,1465706,9941.05,139077.83
2585,1465707,9338.223,129056.03
2586,1465708,16432.328,126671.7
2587,1465709,15360.307,146124.56
2588,1465710,12153.897,115179.51
2589,1465711,9859.026,81051.95
2590,1465712,10433.7295,63114.246
2591,1465713,12448.683,49853.58
2592,1467235,5408.5015,261517.67
2593,1467236,5620.413,275182.4
2594,1467237,5487.33,286182.53
2595,1467238,6103.423,255030.67
2596,1467239,6061.2817,237865.62
2597,1467240,6416.7217,225476.69
2598,1467241,6824.5894,208427.94
2599,1467242,7957.071,185314.75
2600,1467243,8736.593,166246.44
2601,1467244,10455.097,132759.98
2602,1467245,11447.166,128712.66
2603,1467246,10769.925,106565.05
2604,1467247,12566.644,89070.83
2605,1467248,11937.139,73120.67
2606,1467249,11494.055,69531.766
2607,1467250,9366.323,54634.062
2608,1468208,6520.111,371705.7
2609,1468209,6930.445,294460.72
2610,1468210,7939.0283,264380.75
2611,1468211,8985.412,237288.34
2612,1468212,9985.743,233241.39
2613,1468213,9051.619,190149.75
2614,1468214,8903.124,151349.81
2615,1468215,7770.6104,121348.23
2616,1468216,8951.471,101210.97
2617,1468217,11172.404,88311.3
2618,1468218,9583.506,86193.37
2619,1468219,10516.595,80802.46
2620,1468220,10661.124,69006.42
2621,1468221,11685.417,68290.875
2622,1468222,10016.005,45123.434
2623,1468223,9880.542,37237.152
2624,1469366,5023.248,227740.62
2625,1469367,5301.8774,233628.84
2626,1469368,5590.2676,234310.9
2627,1469369,5815.0693,233818.2
2628,1469370,6025.292,236506.38
2629,1469371,6277.2104,235369.81
2630,1469372,7883.3984,235068.28
2631,1469373,7990.9873,228402.58
2632,1469374,8542.496,196781.3
2633,1469375,8251.518,141992.6
2634,1469376,8872.636,94445.52
2635,1469377,9844.982,91689.17
2636,1469378,10731.5,103532.09
2637,1469379,15865.193,130559.67
2638,1469380,10458.75,113700.42
2639,1469381,12559.66,69681.1
2640,1470434,6140.2783,187735.25
2641,1470435,5156.243,184896.33
2642,1470436,5937.608,172045.03
2643,1470437,6402.932,175637.34
2644,1470438,7833.1895,177060.52
2645,1470439,5954.0234,205791.45
2646,1470440,6377.511,209422.9
2647,1470441,7208.776,233304.23
2648,1470442,8147.2046,198954.86
2649,1470443,8439.659,176000.66
2650,1470444,10571.593,126327.2
2651,1470445,10567.6,106251.56
2652,1470446,11635.862,82394.18
2653,1470447,19362.047,74423.48
2654,1470448,11172.092,49598.465
2655,1470449,11049.165,41368.184
2656,1474323,9189.886,475727.03
2657,1474324,10814.663,440387.06
2658,1474325,11942.199,422186.47
2659,1474326,10946.454,391444.47
2660,1474327,14560.448,448695.47
2661,1474328,15213.618,490208.75
2662,1474329,15111.091,517783.56
2663,1474330,11780.354,479309.66
2664,1474331,11519.255,471406.1
2665,1474332,11208.636,430001.6
2666,1474333,10497.508,328671.72
2667,1474334,9562.137,252025.44
2668,1474335,11775.692,181220.33
2669,1474336,12699.553,159550.95
2670,1474337,11859.812,127233.16
2671,1474338,13198.596,101551.234
2672,1475380,4344.355,305409.47
2673,1475381,4537.5117,341474.03
2674,1475382,5445.114,363814.2
2675,1475383,5863.695,344797.0
2676,1475384,5675.6934,351998.22
2677,1475385,7039.4897,320233.9
2678,1475386,7904.2637,289765.88
2679,1475387,10094.378,255748.08
2680,1475388,7568.2783,215968.06
2681,1475389,9279.561,190029.5
2682,1475390,12723.411,143508.73
2683,1475391,11818.022,117821.04
2684,1475392,12913.262,111500.984
2685,1475393,12215.361,125130.53
2686,1475394,11171.533,127669.664
2687,1475395,15508.884,77793.28
2688,1476391,10121.446,379123.8
2689,1476392,6954.327,333336.84
2690,1476393,7280.0938,365118.53
2691,1476394,7254.41,399290.84
2692,1476395,7801.4575,439785.97
2693,1476396,8268.936,440770.88
2694,1476397,10440.337,408877.97
2695,1476398,16322.677,364428.6
2696,1476399,18738.244,352790.22
2697,1476400,11619.177,309438.4
2698,1476401,11846.436,237876.39
2699,1476402,14208.99,217319.17
2700,1476403,15297.242,160843.11
2701,1476404,13500.281,169758.03
2702,1476405,12680.971,95672.05
2703,1476406,14425.099,86286.26
2704,1477184,5944.1016,309016.3
2705,1477185,6412.481,332717.38
2706,1477186,5859.307,333247.75
2707,1477187,8395.24,305325.06
2708,1477188,8005.715,275970.62
2709,1477189,8554.906,247071.14
2710,1477190,9286.676,215653.62
2711,1477191,9320.051,195205.56
2712,1477192,8468.557,161535.38
2713,1477193,10287.399,122730.664
2714,1477194,9778.915,100644.875
2715,1477195,9796.507,92822.53
2716,1477196,14949.311,78327.94
2717,1477197,11228.489,62873.426
2718,1477198,10303.764,54108.15
2719,1477199,11361.663,49601.04
2720,1479010,5615.2666,354478.84
2721,1479011,5125.381,354431.9
2722,1479012,5742.8975,337308.03
2723,1479013,6125.6567,303850.53
2724,1479014,6326.7715,260531.1
2725,1479015,7083.649,225056.11
2726,1479016,7395.0005,192946.61
2727,1479017,7418.208,152781.38
2728,1479018,8114.5723,108046.22
2729,1479019,8358.983,107135.164
2730,1479020,9186.977,103320.49
2731,1479021,9737.962,102458.13
2732,1479022,13931.893,90419.93
2733,1479023,10394.314,95527.57
2734,1479024,11440.67,55207.418
2735,1479025,10457.038,47137.863
2736,1479889,4815.367,284266.25
2737,1479890,5136.5674,261984.52
2738,1479891,5011.658,262907.88
2739,1479892,5427.95,254725.44
2740,1479893,5502.116,270952.25
2741,1479894,6012.9233,233396.86
2742,1479895,6732.213,219737.98
2743,1479896,6463.357,182777.9
2744,1479897,7499.05,194632.28
2745,1479898,8325.691,152494.88
2746,1479899,8256.969,122154.516
2747,1479900,8429.647,92501.42
2748,1479901,9602.427,89605.71
2749,1479902,11394.337,74388.945
2750,1479903,10794.647,72323.04
2751,1479904,11048.609,64580.24
2752,1480774,6428.774,244066.89
2753,1480775,5997.3325,244952.92
2754,1480776,6304.9736,256966.78
2755,1480777,7031.5757,258083.98
2756,1480778,5696.048,255046.06
2757,1480779,7039.4917,262005.12
2758,1480780,7510.149,245882.95
2759,1480781,8493.88,201743.16
2760,1480782,8803.308,167129.67
2761,1480783,8222.762,144665.61
2762,1480784,9925.91,147249.72
2763,1480785,11845.946,126100.42
2764,1480786,13893.17,96792.99
2765,1480787,12276.511,90011.41
2766,1480788,11455.089,75831.23
2767,1480789,10577.982,81691.586
2768,1482517,4713.8726,304936.25
2769,1482518,5844.2397,289360.38
2770,1482519,5591.054,283481.62
2771,1482521,5919.9785,291676.72
2772,1482522,6013.1323,267022.62
2773,1482523,7449.0835,250727.64
2774,1482524,9684.176,248641.1
2775,1482525,12350.406,247475.81
2776,1482526,15346.314,247488.61
2777,1482527,11626.39,171690.36
2778,1482528,10633.972,112983.2
2779,1482529,11652.28,99044.78
2780,1482530,10471.267,84614.69
2781,1482531,10688.345,84378.234
2782,1482532,10883.223,81760.39
2783,1483658,5920.777,299026.94
2784,1483659,6599.7817,289369.94
2785,1483660,7930.366,322785.0
2786,1483661,6578.77,274615.44
2787,1483662,7386.5654,311472.9
2788,1483663,6913.0786,157665.6
2789,1483664,7502.3594,106109.45
2790,1483665,8167.507,93218.97
2791,1483666,9671.537,85109.55
2792,1483667,12072.996,98404.96
2793,1483668,9483.117,100195.59
2794,1483669,8999.452,63307.492
2795,1483671,12118.675,52133.914
2796,1483672,10760.791,43370.66
2797,1483673,12189.81,32568.268
2798,1485132,6815.1025,274362.56
2799,1485133,6901.8804,309224.3
2800,1485134,8411.083,311561.44
2801,1485135,12820.251,328548.12
2802,1485136,12784.151,341168.9
2803,1485137,11947.108,374716.8
2804,1485138,16871.006,379493.47
2805,1485139,18417.182,332554.72
2806,1485140,14689.509,297354.53
2807,1485141,10860.395,239891.52
2808,1485142,10381.783,187599.33
2809,1485143,13651.875,145219.89
2810,1485144,10854.595,113648.17
2811,1485145,14144.9795,86419.74
2812,1485146,11214.015,57203.55
2813,1485147,12039.878,54819.758
2814,1488607,8569.623,223671.7
2815,1488608,5848.1543,247605.94
2816,1488609,6945.045,245997.2
2817,1488610,6879.4165,252530.34
2818,1488611,6824.7856,207233.98
2819,1488612,6339.3545,142143.12
2820,1488613,7449.9043,116291.87
2821,1488614,9285.539,111991.1
2822,1488615,9721.951,100480.66
2823,1488616,11455.403,100681.69
2824,1488617,11210.447,88352.32
2825,1488618,13934.066,85707.02
2826,1488619,12723.703,67806.15
2827,1488620,13844.043,63206.867
2828,1488621,11254.656,61505.49
2829,1488622,12966.907,53561.16
2830,1491540,5691.1875,278544.94
2831,1491541,5342.53,284387.6
2832,1491542,6130.0117,274001.16
2833,1491543,5855.76,266096.06
2834,1491544,6198.4336,241565.1
2835,1491545,7036.3647,223645.44
2836,1491546,7630.263,190011.72
2837,1491547,8566.356,178198.66
2838,1491548,12153.217,163981.44
2839,1491549,19330.482,150270.86
2840,1491550,17662.219,144020.17
2841,1491551,17125.963,161439.69
2842,1491552,13500.868,137107.56
2843,1491553,11870.493,139777.2
2844,1491555,11043.434,43074.664
2845,1492806,9201.905,340598.3
2846,1492807,6957.2515,339358.03
2847,1492808,10312.44,311894.6
2848,1492809,9206.379,291664.22
2849,1492810,7788.143,289034.3
2850,1492811,7974.391,260019.88
2851,1492812,8912.136,236263.27
2852,1492813,8824.979,236408.98
2853,1492814,10180.473,207327.48
2854,1492815,10206.925,200568.4
2855,1492816,9409.522,121746.12
2856,1492817,10511.979,102442.07
2857,1492818,10269.48,91701.63
2858,1492819,10412.435,75158.96
2859,1492820,10363.057,58654.996
2860,1492821,12156.272,51551.242
2861,1494786,15470.481,307105.06
2862,1494787,5074.511,315629.53
2863,1494788,9346.027,267821.12
2864,1494789,13014.924,272705.88
2865,1494790,14421.346,326862.47
2866,1494791,10812.127,357114.47
2867,1494792,9123.442,342123.56
2868,1494793,8788.534,300663.97
2869,1494794,9896.938,260805.25
2870,1494795,10966.45,180925.78
2871,1494796,31042.357,168510.8
2872,1494797,9690.089,136244.53
2873,1494798,11189.235,148511.38
2874,1494799,10638.145,90539.87
2875,1494800,10604.195,84477.43
2876,1494801,11164.257,85227.55
2877,1495827,8716.774,302745.94
2878,1495828,7864.81,347255.34
2879,1495829,6873.0444,316402.3
2880,1495830,7569.424,316276.6
2881,1495831,6916.0146,325934.7
2882,1495832,6570.31,296488.1
2883,1495833,7377.5767,283619.6
2884,1495834,8047.459,291548.03
2885,1495835,8685.193,270456.5
2886,1495836,8577.264,255262.48
2887,1495837,9553.212,201222.06
2888,1495838,9667.034,123128.05
2889,1495839,12595.542,104323.21
2890,1495840,10909.222,89540.44
2891,1495841,11547.518,93299.164
2892,1495842,12376.765,87415.42
2893,1497562,11359.726,243249.42
2894,1497563,7951.8657,197423.62
2895,1497564,6933.9014,204780.84
2896,1497565,7994.739,243515.6
2897,1497566,6988.9536,209547.9
2898,1497567,11212.096,236766.56
2899,1497568,9327.086,245769.02
2900,1497569,10322.78,242982.03
2901,1497570,11233.523,241942.17
2902,1497571,13292.92,224886.58
2903,1497573,9788.5625,76565.055
2904,1497574,8665.785,52143.934
2905,1497575,10814.005,49626.3
2906,1497576,9995.489,53415.35
2907,1497577,10051.067,54902.066
2908,1498636,10874.933,119279.29
2909,1498637,7725.525,96254.9
2910,1498638,7717.0596,105449.48
2911,1498639,8356.802,104162.65
2912,1498640,8686.693,181599.61
2913,1498641,9678.379,141656.27
2914,1498642,11155.624,134643.95
2915,1498643,10435.576,110960.62
2916,1498644,17525.268,142173.42
2917,1498645,11882.537,143210.42
2918,1498646,11135.002,133964.5
2919,1498647,9786.755,110264.54
2920,1498648,11535.22,115703.16
2921,1498649,11501.122,91175.914
2922,1498650,11461.837,88812.57
2923,1498651,10713.134,56204.84
2924,1499419,7153.109,325412.72
2925,1499420,6289.985,301246.03
2926,1499421,6597.2993,265362.44
2927,1499422,6654.44,229120.66
2928,1499423,8296.504,214877.73
2929,1499424,8580.576,204909.58
2930,1499425,9049.408,207585.88
2931,1499426,10082.962,201899.89
2932,1499427,11034.772,173671.78
2933,1499428,10454.608,163580.33
2934,1499429,10029.014,106897.41
2935,1499432,10749.516,38217.543
2936,1499433,11337.198,42616.973
2937,1499434,10982.508,39748.59
2938,1500716,5739.5713,248469.53
2939,1500717,5688.084,248800.92
2940,1500718,7175.598,254757.25
2941,1500719,7252.8955,281383.34
2942,1500720,8672.183,281188.72
2943,1500721,9577.8545,272964.25
2944,1500722,11120.448,255826.56
2945,1500723,12522.191,243883.1
2946,1500724,12119.406,208164.28
2947,1500725,11859.728,170720.42
2948,1500726,11390.175,117908.83
2949,1500727,9502.955,121984.734
2950,1500729,11874.553,90315.9
2951,1500730,10144.558,52741.723
2952,1500731,10047.266,40345.973
2953,1501597,6993.91,316141.7
2954,1501598,6187.6826,340366.44
2955,1501599,7123.0845,381539.94
2956,1501600,7155.718,381104.62
2957,1501601,6831.5938,366415.12
2958,1501602,9025.299,304406.0
2959,1501603,10894.739,296254.5
2960,1501604,11148.629,293410.34
2961,1501605,16701.014,282060.2
2962,1501606,12187.611,297702.8
2963,1501607,15811.737,250119.0
2964,1501608,11060.366,158316.25
2965,1501610,11579.729,74777.99
2966,1501611,10925.454,57229.11
2967,1501612,11427.15,51493.05
2968,1504238,5057.3257,260039.86
2969,1504239,4366.631,248797.2
2970,1504240,4608.641,280354.34
2971,1504241,4943.746,321550.0
2972,1504242,5001.9033,282815.1
2973,1504243,5132.7495,256126.19
2974,1504244,5830.5425,262951.44
2975,1504245,5944.864,268607.5
2976,1504246,6668.912,221592.98
2977,1504247,6908.841,209131.94
2978,1504248,8044.103,151458.4
2979,1504249,7910.15,134106.67
2980,1504250,12898.131,120093.375
2981,1504251,9963.6045,155227.81
2982,1504252,27958.611,116651.445
2983,1504253,15367.075,114609.57
2984,1508221,6102.8706,344404.8
2985,1508222,6124.9634,320761.22
2986,1508223,6404.3813,319363.03
2987,1508224,9935.597,302121.03
2988,1508225,7599.0723,295499.84
2989,1508226,7716.017,282501.3
2990,1508227,8719.779,280101.22
2991,1508228,10071.504,257835.38
2992,1508229,9620.085,243755.98
2993,1508230,10576.71,216808.88
2994,1508231,11153.948,180068.73
2995,1508232,11650.029,147884.22
2996,1508233,10608.4795,147493.25
2997,1508234,11898.863,171990.78
2998,1508235,10445.553,67105.1
2999,1508236,10704.41,56032.31
3000,1510129,7962.927,235110.08
3001,1510130,8248.911,232344.17
3002,1510131,7697.4736,243982.77
3003,1510132,9729.628,263707.72
3004,1510133,12630.959,259950.95
3005,1510134,13282.75,291014.28
3006,1510135,9856.775,311130.66
3007,1510136,8590.621,256563.4
3008,1510137,10362.259,175847.72
3009,1510139,12485.461,111238.2
3010,1510140,11839.786,133382.36
3011,1510141,11327.649,114392.92
3012,1510142,11476.276,96318.266
3013,1510143,10341.551,81527.92
3014,1510144,9969.915,45940.926
3015,1514900,5466.0454,290936.5
3016,1514901,6620.319,254523.75
3017,1514902,5823.83,292760.94
3018,1514903,7778.469,265082.03
3019,1514904,8560.012,267910.53
3020,1514905,9503.312,221398.47
3021,1514906,16315.732,216843.16
3022,1514907,18269.363,199939.23
3023,1514908,13278.087,160511.95
3024,1514909,8484.724,106229.65
3025,1514910,14390.627,76755.805
3026,1514911,14370.401,87519.36
3027,1514912,12170.414,89334.13
3028,1514913,12251.9,83157.25
3029,1514914,12324.816,46828.24
3030,1514915,13410.529,46058.324
3031,1515902,5961.4644,199643.94
3032,1515903,5534.9727,183485.97
3033,1515904,6615.4688,183419.88
3034,1515905,7844.567,175447.0
3035,1515906,8953.169,178255.14
3036,1515907,9506.625,175803.89
3037,1515908,9246.717,157685.9
3038,1515909,10191.687,152300.39
3039,1515910,10371.286,127721.17
3040,1515911,9435.246,118125.2
3041,1515912,9358.065,98390.97
3042,1515913,11751.58,84742.36
3043,1515914,10934.645,76038.74
3044,1515915,14426.286,80847.586
3045,1515916,12811.654,67351.63
3046,1515917,11202.583,55400.402
3047,1517468,5353.766,306708.38
3048,1517469,7162.4497,301479.53
3049,1517470,5040.884,294489.97
3050,1517471,5279.8213,287386.03
3051,1517472,5464.0444,288263.0
3052,1517473,5856.401,259391.31
3053,1517474,6741.905,266549.72
3054,1517475,6760.316,293230.97
3055,1517476,7147.8833,254157.95
3056,1517477,7720.6436,212764.61
3057,1517478,10187.211,186146.97
3058,1517479,13855.939,153465.36
3059,1517480,17528.979,96418.695
3060,1517481,16405.459,75542.57
3061,1517482,12729.964,81718.5
3062,1517483,12755.748,72382.6
3063,1520069,4635.361,167163.92
3064,1520070,6852.957,153167.39
3065,1520071,6276.8745,140147.81
3066,1520072,6223.2607,131360.36
3067,1520073,6090.967,141266.89
3068,1520074,5900.54,137301.84
3069,1520075,6422.902,147151.97
3070,1520076,7049.8433,132931.25
3071,1520077,7882.51,127493.23
3072,1520078,8113.913,109281.58
3073,1520079,9184.627,90536.41
3074,1520080,10734.21,74945.84
3075,1520081,13111.45,71932.27
3076,1520082,12743.517,77958.97
3077,1520083,10502.576,69875.56
3078,1520084,12253.53,71650.77
3079,1523160,6872.394,218381.45
3080,1523161,6733.8506,220964.67
3081,1523162,7330.217,236566.77
3082,1523165,14918.936,143289.8
3083,1523166,10094.704,134032.58
3084,1523167,10075.035,131540.52
3085,1523168,11018.045,129841.56
3086,1523169,9032.159,123346.97
3087,1523170,10895.411,141423.44
3088,1523171,13959.331,133548.83
3089,1523172,10926.908,113578.73
3090,1523173,11184.941,81689.56
3091,1523174,10218.042,73499.85
3092,1523175,11403.699,65928.51
3093,1524095,4994.733,213006.3
3094,1524096,5891.643,247945.22
3095,1524097,5826.6826,229949.58
3096,1524098,5734.975,204011.67
3097,1524099,5792.9775,195018.98
3098,1524100,5841.985,169395.1
3099,1524101,6445.4004,177437.28
3100,1524102,6554.1875,172175.14
3101,1524103,7010.7217,172636.6
3102,1524104,7344.841,166244.98
3103,1524105,7656.5586,157516.78
3104,1524106,9267.815,139313.61
3105,1524107,11967.695,124623.37
3106,1524108,11268.976,120773.87
3107,1524109,11999.45,66350.266
3108,1524110,12619.608,56561.51
3109,1524816,10505.899,193172.3
3110,1524818,4938.3706,170663.17
3111,1524819,5560.6978,116579.414
3112,1524820,6285.202,107577.73
3113,1524821,6369.928,86839.31
3114,1524822,7067.9023,80387.11
3115,1524823,7076.549,82246.15
3116,1524824,7533.2344,74172.59
3117,1524825,7477.9775,64684.836
3118,1524826,9069.187,74023.33
3119,1524827,9851.705,61013.797
3120,1524828,11413.533,62133.6
3121,1524829,12231.949,55088.715
3122,1524830,10599.103,50526.023
3123,1524831,10727.975,44047.062
3124,1527451,7114.59,355322.8
3125,1527452,7202.5986,378743.0
3126,1527453,7612.016,387633.7
3127,1527454,6986.409,374797.22
3128,1527455,6546.7593,211909.2
3129,1527456,5916.7603,144882.3
3130,1527457,6735.223,119511.164
3131,1527458,7086.8,126663.586
3132,1527459,7561.3755,119099.75
3133,1527460,7126.383,103657.32
3134,1527461,8309.344,94668.945
3135,1527462,9806.472,101442.08
3136,1527463,10431.633,89340.96
3137,1527464,12163.761,72255.555
3138,1527465,10643.286,56293.17
3139,1527466,11885.297,51725.48
3140,1534602,5486.705,325460.34
3141,1534603,6218.84,377769.28
3142,1534604,5057.2124,381475.62
3143,1534605,5712.9155,397158.34
3144,1534606,7202.026,400842.34
3145,1534607,8550.308,414586.12
3146,1534608,9509.882,371353.3
3147,1534609,10900.371,358385.06
3148,1534610,16240.907,316167.38
3149,1534611,13596.549,306197.78
3150,1534612,17424.996,179499.14
3151,1534613,19945.785,151825.36
3152,1534614,13265.156,108558.87
3153,1534615,10320.101,109315.11
3154,1534616,12345.581,111321.97
3155,1534617,10318.266,93060.375
3156,1536292,5359.471,168596.42
3157,1536293,7995.57,176971.98
3158,1536294,8350.539,178308.77
3159,1536295,8108.9873,204272.88
3160,1536296,9448.399,228008.64
3161,1536297,8757.752,235263.81
3162,1536298,10442.605,234574.47
3163,1536299,13943.116,264715.94
3164,1536300,11155.338,257848.23
3165,1536301,12368.712,260609.22
3166,1536302,8848.926,214009.81
3167,1536303,13489.064,147148.34
3168,1536304,13661.622,149128.69
3169,1536305,11573.697,103682.34
3170,1536306,10799.716,67188.34
3171,1536307,10638.574,68271.21
3172,1538264,6685.036,224611.34
3173,1538265,6449.9756,220798.22
3174,1538266,6750.8926,217657.55
3175,1538267,7544.813,211577.97
3176,1538268,7850.956,186543.73
3177,1538269,7603.508,168496.53
3178,1538270,8091.4385,154199.3
3179,1538271,8235.346,134219.1
3180,1538272,10721.081,123896.55
3181,1538273,10183.545,130293.625
3182,1538274,9917.001,124591.83
3183,1538275,10107.315,92684.734
3184,1538276,12121.8125,84264.4
3185,1538277,11286.836,76979.15
3186,1538278,10629.99,65817.18
3187,1539474,5199.8486,268097.3
3188,1539475,5009.225,269759.6
3189,1539476,5776.439,258616.88
3190,1539477,5518.6343,263019.25
3191,1539478,6744.081,241104.73
3192,1539479,6814.696,232694.03
3193,1539480,6877.4595,212949.7
3194,1539481,8949.847,175377.77
3195,1539482,9176.887,175455.97
3196,1539483,8411.806,164406.0
3197,1539485,10304.354,141933.67
3198,1539488,10912.707,39698.906
3199,1539489,10203.695,33643.07
3200,1545157,5565.2134,295895.84
3201,1545158,5887.4062,271022.1
3202,1545159,6532.9614,275239.9
3203,1545160,5851.5054,269609.84
3204,1545161,5713.858,298761.12
3205,1545162,7058.4526,292795.97
3206,1545163,7220.3257,246693.31
3207,1545164,7410.9893,237049.83
3208,1545165,8410.36,211290.34
3209,1545166,10192.789,184420.69
3210,1545167,9800.626,163230.6
3211,1545168,11993.848,137785.88
3212,1545169,13598.855,116186.07
3213,1545170,26050.098,74186.18
3214,1545171,13164.032,76059.81
3215,1545172,11614.389,73515.195
3216,1554434,5328.906,226875.83
3217,1554435,5294.5825,229320.4
3218,1554436,5990.8794,218466.36
3219,1554437,6035.817,203344.03
3220,1554438,6962.04,197149.42
3221,1554439,7847.6123,146404.97
3222,1554440,8656.167,120184.44
3223,1554441,9375.713,101626.74
3224,1554442,10685.457,92377.18
3225,1554443,12925.663,82997.77
3226,1554444,11453.661,86229.65
3227,1554445,9770.894,85684.56
3228,1554446,14302.009,72216.48
3229,1554447,15712.85,43882.402
3230,1554448,10429.2705,36402.08
3231,1554449,11389.385,40752.79
3232,1555275,6044.3047,42984.535
3233,1555280,10609.0625,509533.2
3234,1555281,8457.655,424717.16
3235,1555282,7493.3843,354098.0
3236,1555283,8505.942,308262.97
3237,1555284,8464.633,254605.12
3238,1555285,9891.785,186146.69
3239,1555286,10769.103,131708.5
3240,1555287,12433.372,108037.63
3241,1555288,14192.211,86766.52
3242,1555289,12437.534,92275.016
3243,1555290,10817.72,62019.42
3244,1556140,6132.795,156187.44
3245,1556141,6372.916,165824.78
3246,1556142,6583.328,172223.02
3247,1556143,8321.79,162151.83
3248,1556144,7467.7334,162921.48
3249,1556145,9413.779,135360.83
3250,1556146,11241.488,124557.15
3251,1556147,13341.111,144451.81
3252,1556148,17449.06,168964.31
3253,1556149,11293.884,163925.17
3254,1556150,11019.017,162678.47
3255,1556151,10262.616,123925.42
3256,1556152,11318.856,93472.31
3257,1556153,12589.79,79050.43
3258,1556154,11078.919,54131.816
3259,1556155,10460.704,78401.31
3260,1560276,11191.569,186637.67
3261,1560277,7505.8213,206992.72
3262,1560278,6791.2646,206169.33
3263,1560279,7068.641,211798.75
3264,1560280,6870.2085,210388.8
3265,1560281,6244.03,148881.62
3266,1560282,6809.753,142080.44
3267,1560283,7935.115,129729.836
3268,1560284,8729.565,103355.87
3269,1560285,8572.719,88866.28
3270,1560286,10912.1045,73175.055
3271,1560287,12658.322,65328.156
3272,1560288,11479.359,56064.594
3273,1560289,12406.506,58460.574
3274,1560290,10463.004,60647.754
3275,1560291,12556.198,48081.92
3276,1560914,7507.434,122645.22
3277,1560915,5826.101,141562.92
3278,1560916,9501.294,178805.52
3279,1560917,7657.0176,172535.58
3280,1560918,6466.6914,135827.03
3281,1560919,7061.272,113279.0
3282,1560920,8805.631,95408.33
3283,1560921,8250.511,73363.086
3284,1560922,8698.173,62066.39
3285,1560923,8313.69,68100.34
3286,1560924,11195.237,54087.504
3287,1560925,14434.124,59325.383
3288,1560926,10695.5205,69780.4
3289,1560927,10080.029,58219.18
3290,1560928,10615.592,58425.664
3291,1560929,10932.605,63989.484
3292,1572034,5979.7812,309550.12
3293,1572035,6427.8867,294020.22
3294,1572036,6067.891,278548.75
3295,1572037,6233.859,263704.78
3296,1572038,6594.386,205843.58
3297,1572039,6909.7075,188333.56
3298,1572040,8065.462,167532.16
3299,1572041,9630.282,150982.19
3300,1572042,10228.134,134624.58
3301,1572043,10426.834,125952.38
3302,1572044,11623.129,100907.95
3303,1572045,10125.224,106267.95
3304,1572046,12176.097,103828.625
3305,1572047,10451.05,70768.46
3306,1572048,10733.164,60434.92
3307,1572049,11906.953,41319.48
3308,1572722,12909.409,222796.11
3309,1572723,8742.519,237102.88
3310,1572724,8086.3066,248846.39
3311,1572725,8052.277,237381.28
3312,1572726,7006.775,216348.31
3313,1572727,7447.883,170133.56
3314,1572728,8347.994,146870.12
3315,1572729,8943.943,125408.2
