,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,Gasmass,DMmass,M200,R200,SF_MassFromSNII,NSF_MassFromSNII,Stars_MassFromSNII,SF_MassFromSNIa,NSF_MassFromSNIa,Stars_MassFromSNIa,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,KappaCoRot,DMEllipticity,StellarEllipticity,name1,filename,image
266,2.220446e-16,0.0136412205,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1881176.png,7.484794,117.4665,37138940000.0,88147520.0,5829032400.0,3318255700000.0,7602830000000.0,414.4583,734425000.0,1550953200.0,6085163500.0,6070620.5,19552658.0,42342860.0,2.934775,76707880000.0,4.6270594e-05,245.32692,78.696945,0.25611529905037234,0.3178949259751966,0.40920689322933435,0.6081812130449282,galface_1881176.png,RefL0050N0752galface_1881176.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1881176.png
267,2.220446e-16,0.0147667695,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1819720.png,7.9422464,124.436066,37329195000.0,128671864.0,1854649100.0,2407037400000.0,44326650000000.0,745.9659,80077630.0,214988140.0,7438663000.0,1085949.4,3287513.8,48266348.0,0.16226494,85116730000.0,6.0948323e-06,257.75174,55.074078,0.0367941692865964,0.132796569772573,0.2853057725721665,0.4771228593153354,galface_1819720.png,RefL0050N0752galface_1819720.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1819720.png
268,2.220446e-16,0.018449793,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2340841.png,8.93146,110.772606,37878186000.0,42997308.0,7055105000.0,1577044700000.0,1709068900000.0,251.99806,1040714400.0,1885286400.0,7983449000.0,13734893.0,24047570.0,82633180.0,1.6925706,80801505000.0,0.023148116,208.28464,25.796997,0.7192713362999557,0.5346857113430385,0.40395423953331533,0.63785163846847,galface_2340841.png,RefL0050N0752galface_2340841.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2340841.png
269,2.220446e-16,0.021654274,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1839985.png,12.273548,109.95497,37961974000.0,18271740.0,10647608000.0,1646945900000.0,30003532000000.0,654.9659,1618154900.0,1950221300.0,9312010000.0,21341932.0,23225628.0,95895256.0,3.0049934,81318380000.0,1.4361451e-06,202.02321,28.638647,0.8078155596784138,0.59279325894341,0.44473577649099794,0.7077531937291109,galface_1839985.png,RefL0050N0752galface_1839985.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1839985.png
270,2.220446e-16,0.021025274,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1167621.png,8.764538,107.254684,37966758000.0,49035196.0,8373530000.0,396692200000.0,13705071000000.0,504.40668,1448083500.0,340862880.0,8757385000.0,13525399.0,3252741.2,91500420.0,2.6089725,78235880000.0,2.2481241e-05,201.1086,11.266967,0.7480428528389078,0.6931079377066648,0.308979539875331,0.7653819203706699,galface_1167621.png,RefL0050N0752galface_1167621.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1167621.png
271,2.220446e-16,0.018511942,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1824971.png,3.6182246,129.1272,38004433000.0,129802104.0,4939178000.0,3548115000000.0,24837504000000.0,614.9662,394739550.0,494003700.0,9034898000.0,4279320.0,10373864.0,44277910.0,0.9282514,81422320000.0,0.0015511118,258.89853,45.337013,0.3577263950662729,0.34417310980448557,0.24463632428827808,0.5792105095180862,galface_1824971.png,RefL0050N0752galface_1824971.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1824971.png
272,2.220446e-16,0.02101266,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2343376.png,6.820912,101.2374,38032820000.0,27624404.0,6886495000.0,1630348100000.0,1555861500000.0,244.23369,857999600.0,1996598100.0,8508779000.0,15811586.0,23023144.0,80767896.0,1.342782,74846310000.0,0.003292244,196.23,27.455086,0.4513049181598602,0.3727380469402919,0.3990113925261314,0.5381756714135926,galface_2343376.png,RefL0050N0752galface_2343376.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2343376.png
273,2.220446e-16,0.023437245,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1113359.png,4.8754964,104.20035,38558253000.0,36349828.0,7293911600.0,1190445000000.0,33982356000000.0,682.70374,498619460.0,495545570.0,9232049000.0,7600790.5,6358194.0,87271864.0,1.3051463,73408950000.0,2.0862724e-05,202.47293,23.643572,0.3457832864956428,0.24406951491799628,0.21664034723059666,0.6737720931557618,galface_1113359.png,RefL0050N0752galface_1113359.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1113359.png
274,2.220446e-16,0.012899199,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2020495.png,10.529408,124.05668,38611657000.0,125839930.0,9491962000.0,6960364000000.0,7972095000000.0,421.05655,854890300.0,8324701700.0,7074367500.0,6030034.5,107703190.0,51663470.0,2.459611,94282510000.0,0.0002557122,270.61298,105.453255,0.08942980568978687,0.19353314777724562,0.40091778020616153,0.43436593953701175,galface_2020495.png,RefL0050N0752galface_2020495.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2020495.png
275,2.220446e-16,0.024329385,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1184597.png,8.286239,102.85174,38878147000.0,7276716.5,4825384000.0,430789700000.0,12414611000000.0,488.0472,1069161300.0,169817710.0,9108363000.0,15792500.0,2394987.5,90862160.0,2.1633048,71379894000.0,3.088347e-07,192.14531,12.537762,0.8360747123195496,0.7247923678912893,0.3838674006450188,0.7684355268600433,galface_1184597.png,RefL0050N0752galface_1184597.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1184597.png
276,2.220446e-16,0.021815514,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1151224.png,5.1239305,108.75291,39031194000.0,32035078.0,1165966300.0,442462500000.0,18328790000000.0,555.7279,242615680.0,46159936.0,8851680000.0,5960889.5,1082076.6,82283224.0,0.48143432,74966810000.0,5.0384624e-05,206.32202,8.456808,0.5730702188058493,0.4364687744506335,0.3332392881968217,0.5371992780353555,galface_1151224.png,RefL0050N0752galface_1151224.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1151224.png
277,2.220446e-16,0.015617401,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1142039.png,7.978309,116.11833,39132870000.0,68382540.0,2838160100.0,761022300000.0,26005698000000.0,624.4556,349028480.0,332567740.0,7103398400.0,2345216.8,2338052.5,57086748.0,0.5513282,79892220000.0,0.0020090393,222.94641,22.251453,0.2985083643736428,0.30101420371002724,0.4415805421179835,0.5713031433419308,galface_1142039.png,RefL0050N0752galface_1142039.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1142039.png
278,2.220446e-16,0.024185149,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2244400.png,6.8122306,124.574265,39636130000.0,18318218.0,2588101400.0,2231508700000.0,2293942200000.0,277.97964,464937280.0,4472542700.0,10901683000.0,7813663.0,54009750.0,103303464.0,1.5113648,85788460000.0,3.1870495e-05,189.97533,86.33245,0.7524138035061539,0.6041066610432404,0.3594840878858794,0.6945373096553971,galface_2244400.png,RefL0050N0752galface_2244400.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2244400.png
279,2.220446e-16,0.023784695,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2039976.png,8.199337,104.05885,39960840000.0,10982467.0,14099542000.0,1667072900000.0,3501501700000.0,320.06537,1770259800.0,2510865200.0,9550536000.0,22192418.0,28814988.0,92655960.0,3.686468,76238960000.0,1.2093135e-06,198.10564,29.551523,0.6945503558122834,0.6287235792786291,0.22852425588741831,0.691556836530612,galface_2039976.png,RefL0050N0752galface_2039976.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2039976.png
280,2.220446e-16,0.021108173,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2062540.png,7.2085524,117.781525,39965570000.0,43172304.0,3160792300.0,5203244000000.0,5522760000000.0,372.5705,341372580.0,11288929000.0,9649615000.0,6355458.0,147639650.0,94769370.0,0.808718,85087790000.0,0.00031735192,219.23207,386.92792,0.7007503329392596,0.5904657481876605,0.3229164237279798,0.7024360062866806,galface_2062540.png,RefL0050N0752galface_2062540.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2062540.png
281,2.220446e-16,0.023173176,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2304342.png,6.272504,103.42971,40306012000.0,27879964.0,10438786000.0,1869583000000.0,1835306600000.0,258.06668,1174993800.0,2451988200.0,9310519000.0,17036064.0,28915622.0,92039380.0,2.36316,75887240000.0,2.0669314e-07,199.04315,18.252459,0.611720558148761,0.5020754641452979,0.30131869406363987,0.6335257682435338,galface_2304342.png,RefL0050N0752galface_2304342.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2304342.png
282,2.220446e-16,0.023607213,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2330864.png,6.6841145,104.28791,40521204000.0,26504576.0,7672266000.0,1755598400000.0,1716490500000.0,252.36734,1026791940.0,1930318500.0,9683920000.0,15445002.0,23896928.0,96483690.0,2.3063045,77834740000.0,7.5203796e-05,206.47418,22.807875,0.6780722644659073,0.5273172842885251,0.37121245416689497,0.6925003352668334,galface_2330864.png,RefL0050N0752galface_2330864.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2330864.png
283,2.220446e-16,0.021646347,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1815282.png,7.3247714,105.98558,40562140000.0,25705604.0,11433513000.0,1611423300000.0,17600105000000.0,548.2707,1621488400.0,1081263400.0,8882321000.0,18147032.0,11829976.0,82760310.0,3.9145408,76047565000.0,6.4922665e-06,198.52963,14.870213,0.6703284410634855,0.6033676034184995,0.22485449179980876,0.6876051503718716,galface_1815282.png,RefL0050N0752galface_1815282.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1815282.png
284,2.220446e-16,0.02096627,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2353168.png,5.506834,108.37095,40769286000.0,57015656.0,1372511000.0,1744681700000.0,1748939000000.0,253.95468,222644220.0,674093000.0,9243881000.0,5635039.0,9164512.0,93489750.0,0.5208836,82567300000.0,0.00012481534,203.6482,9.130121,0.3718624670279652,0.32908435408071585,0.3587717714244687,0.5935412788431957,galface_2353168.png,RefL0050N0752galface_2353168.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2353168.png
285,2.220446e-16,0.018196205,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2199467.png,8.430165,108.289825,40907723000.0,81259550.0,9702723000.0,2654998000000.0,2514987000000.0,286.6426,987818700.0,1479392800.0,8380311000.0,13188155.0,18669662.0,71496360.0,2.1207488,82281690000.0,0.002070113,222.36662,47.2639,0.5525340496344004,0.4919407754764207,0.3083419148353128,0.6171739876263844,galface_2199467.png,RefL0050N0752galface_2199467.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2199467.png
286,2.220446e-16,0.018460795,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2035401.png,8.559544,115.59198,41024127000.0,61870868.0,521848740.0,4216152700000.0,3501501700000.0,320.06537,106408376.0,6334264000.0,9280608000.0,1140227.1,77035090.0,82313210.0,0.044186145,90639565000.0,1.1960726e-07,226.16415,57.4019,0.13123006303472817,0.22443645228652426,0.3933964208100018,0.5767550860023698,galface_2035401.png,RefL0050N0752galface_2035401.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2035401.png
287,2.220446e-16,0.019965079,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2206582.png,12.599497,111.89403,41476157000.0,29368240.0,14365162000.0,3014946000000.0,3327482400000.0,314.67514,1873748700.0,4826853400.0,10320765000.0,22594736.0,59483510.0,94625850.0,4.484205,95343560000.0,1.425122e-05,220.91795,87.327484,0.4748486170535051,0.39655556750085336,0.4151886507977638,0.648760532092675,galface_2206582.png,RefL0050N0752galface_2206582.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2206582.png
288,2.220446e-16,0.023781206,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2311869.png,5.4940267,111.61121,41529310000.0,23583506.0,2321321000.0,1564276300000.0,1511984200000.0,241.92111,203536210.0,1663220500.0,9711073000.0,2919342.0,19108040.0,99694620.0,0.7878846,78049845000.0,9.1064496e-05,211.16649,9.815979,0.7075011651638952,0.4950978593726805,0.34434378697343004,0.5063266535818227,galface_2311869.png,RefL0050N0752galface_2311869.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2311869.png
289,2.220446e-16,0.021650948,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2273534.png,6.537611,108.26225,41644405000.0,20197700.0,7590262300.0,2040613400000.0,1855425100000.0,259.00284,767353700.0,3578432300.0,9479830000.0,9241712.0,38048610.0,91267140.0,2.552184,81960250000.0,0.0002548769,199.96777,7.17855,-0.003430810598665346,0.1686345315107461,0.3368841532140239,0.4325674504767707,galface_2273534.png,RefL0050N0752galface_2273534.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2273534.png
290,2.220446e-16,0.024025952,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2294783.png,4.166843,110.55508,43104887000.0,53988550.0,1853350300.0,2067468500000.0,1970754700000.0,264.27008,226979230.0,1190403100.0,11057822000.0,5593290.0,15346535.0,102609544.0,0.7867349,86151890000.0,0.0007646076,209.41624,5.265354,0.671919194070506,0.5180562433198646,0.1904589931283287,0.6786999317568856,galface_2294783.png,RefL0050N0752galface_2294783.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2294783.png
291,2.220446e-16,0.024140792,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2338520.png,7.490397,114.75876,45197670000.0,19485812.0,9976894000.0,1674654400000.0,1657871800000.0,249.47073,1247251100.0,2003291900.0,10727624000.0,20072014.0,23052430.0,111581090.0,2.445787,85551520000.0,5.6748677e-06,222.1431,21.37223,0.6629471646843962,0.5458570624928483,0.4439594586456985,0.7363986963297438,galface_2338520.png,RefL0050N0752galface_2338520.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2338520.png
292,2.220446e-16,0.020222414,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2223972.png,9.287666,116.21388,45266514000.0,53179716.0,1325596400.0,2590904000000.0,2302341300000.0,278.32556,61877676.0,2672131300.0,11094357000.0,1433491.1,34891548.0,110711560.0,0.1075089,101959690000.0,0.0002751505,206.59819,43.32113,0.2621170040173133,0.2217610780068701,0.23563808247631246,0.3334974928962098,galface_2223972.png,RefL0050N0752galface_2223972.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2223972.png
293,2.220446e-16,0.020817155,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2246492.png,8.5925,115.53804,45752963000.0,44225204.0,6835404300.0,2568605700000.0,2673829200000.0,292.55402,999936800.0,2357577200.0,10511389000.0,14465151.0,30886964.0,98332520.0,2.3834062,93410370000.0,0.00015724497,214.45163,18.621105,0.39707153479241153,0.4489704882593349,0.37145389845865906,0.6867529944564817,galface_2246492.png,RefL0050N0752galface_2246492.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2246492.png
294,2.220446e-16,0.025360605,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1326297.png,6.7535906,111.14094,46245093000.0,22646292.0,6766689000.0,1320125900000.0,1337127300000.0,232.20255,1130006000.0,1018836030.0,11300655000.0,15077735.0,11364147.0,118540600.0,1.960662,85916750000.0,3.2925604e-05,214.66457,19.85941,0.8669872211811112,0.7210020781025303,0.27752369348394224,0.7520063009956413,galface_1326297.png,RefL0050N0752galface_1326297.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1326297.png
295,2.220446e-16,0.023921652,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2309051.png,6.575228,113.57667,47213570000.0,22173822.0,6887483000.0,1706638300000.0,1743312100000.0,253.67578,1176845800.0,1478987800.0,11687432000.0,17887084.0,19828990.0,114265600.0,2.8871388,92379500000.0,4.7016692e-05,216.56018,11.114478,0.8415012857591541,0.6835571245922748,0.33307888581803713,0.7492131936706814,galface_2309051.png,RefL0050N0752galface_2309051.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2309051.png
296,2.220446e-16,0.019603197,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2092821.png,11.558165,126.38994,47660847000.0,86363360.0,8850797000.0,4613165000000.0,4548167500000.0,349.22046,1306998100.0,6483341000.0,10946268000.0,13475531.0,87731010.0,97220500.0,3.496346,102890350000.0,0.00024045685,245.68695,82.4464,0.5883846186812174,0.5505168723623795,0.282064494055869,0.7009019733754602,galface_2092821.png,RefL0050N0752galface_2092821.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2092821.png
297,2.220446e-16,0.018573238,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2132249.png,6.03306,114.21117,47972530000.0,68111510.0,2008663700.0,2855520700000.0,2841055900000.0,298.5296,37465840.0,1136966500.0,9963716000.0,284279.22,12927603.0,83797020.0,0.10622813,95296840000.0,6.589379e-05,212.01234,11.427916,0.641380150651174,0.4642720642989934,0.2068834297157347,0.6075751009668688,galface_2132249.png,RefL0050N0752galface_2132249.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2132249.png
298,2.220446e-16,0.02622652,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1242150.png,5.6558547,113.61649,48019476000.0,30162796.0,2948999700.0,217130240000.0,8196964500000.0,424.989,768118800.0,47478852.0,11807531000.0,14719536.0,870242.5,117662776.0,1.353368,86297260000.0,2.4619221e-06,214.8049,8.8519,0.7662179909440262,0.6018606748584426,0.2147124363087901,0.6267574034274999,galface_1242150.png,RefL0050N0752galface_1242150.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1242150.png
299,2.220446e-16,0.025855444,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1252274.png,3.8397536,117.10898,48250802000.0,46101828.0,1173630800.0,466777700000.0,5522760000000.0,372.5705,256034770.0,69211350.0,12325762000.0,4923338.5,1211843.0,116516690.0,0.588706,90125435000.0,6.061831e-05,226.52052,4.4906116,0.7691052955995966,0.6078133699943227,0.2972526487716035,0.6704979794981817,galface_1252274.png,RefL0050N0752galface_1252274.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1252274.png
300,2.220446e-16,0.021407597,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2103005.png,5.690253,118.80885,48425120000.0,54039732.0,1619162800.0,3440364700000.0,2527185900000.0,287.10483,38106136.0,4177513500.0,11668671000.0,2814082.2,51959176.0,104996650.0,0.30903265,99786646000.0,0.0045341887,212.58498,7.0920205,0.27406317484288945,0.31820608588386456,0.2260022954706522,0.5302086033963141,galface_2103005.png,RefL0050N0752galface_2103005.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2103005.png
301,2.220446e-16,0.020969145,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1817609.png,7.436904,113.791275,48945287000.0,63560036.0,9340795000.0,1437348800000.0,17600105000000.0,548.2707,1329908600.0,618661060.0,11198744000.0,18430478.0,8508837.0,105305416.0,2.2430727,97967230000.0,0.00052964874,222.88942,25.584118,0.5125317891632873,0.48987740372687333,0.28820339161223973,0.645073437788507,galface_1817609.png,RefL0050N0752galface_1817609.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1817609.png
302,2.220446e-16,0.02243872,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2186388.png,7.6008525,112.75301,49585850000.0,52056036.0,4202300400.0,3213976000000.0,2974165000000.0,303.1186,335267550.0,4551680000.0,12248244000.0,5852345.0,57387428.0,121147120.0,0.722833,102756450000.0,0.002827733,221.91629,67.34396,0.24347217355975603,0.2931465284124451,0.3306650386763098,0.651812783517908,galface_2186388.png,RefL0050N0752galface_2186388.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2186388.png
303,2.220446e-16,0.023725687,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2301789.png,7.9628005,110.224335,49739882000.0,29930340.0,8047979500.0,1856087500000.0,1927025000000.0,262.29715,1418120700.0,2347993600.0,12429013000.0,18515074.0,28043496.0,117957944.0,3.5611956,98815800000.0,5.988983e-05,209.5541,14.308512,0.682927023380557,0.5893599331311492,0.29016096317278894,0.7145930939641549,galface_2301789.png,RefL0050N0752galface_2301789.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2301789.png
304,2.220446e-16,0.026482789,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1174018.png,3.5404663,119.704124,49804464000.0,91954530.0,3903635000.0,124329270000.0,11012763000000.0,468.9392,837580740.0,70596856.0,12549208000.0,11542159.0,938195.7,113834616.0,2.3784425,88563750000.0,0.00016399201,228.66132,2.9868639,0.7729392501953243,0.571012903955686,0.258393073212688,0.6624855514582624,galface_1174018.png,RefL0050N0752galface_1174018.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1174018.png
305,2.220446e-16,0.02253376,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2220158.png,4.295424,115.27421,49813730000.0,78946080.0,3749093400.0,2736882700000.0,2879399100000.0,299.85757,353590100.0,2399501300.0,11658115000.0,8750521.0,30527026.0,105858230.0,1.3199664,96108210000.0,9.424617e-06,218.43999,7.532705,0.3329525052134311,0.30719846277045304,0.3947482002400401,0.5720745160627433,galface_2220158.png,RefL0050N0752galface_2220158.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2220158.png
306,2.220446e-16,0.023176806,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2233027.png,5.2097726,116.510345,49904067000.0,72784750.0,8123172400.0,2223559000000.0,2072893200000.0,268.7541,751848100.0,2196829700.0,12717025000.0,7949052.5,25187188.0,120104110.0,1.3647488,102042230000.0,1.8415089e-05,223.29889,5.9565616,0.838347972007762,0.6391519541969716,0.3608444861917992,0.6847635913278072,galface_2233027.png,RefL0050N0752galface_2233027.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2233027.png
