,Unnamed: 0,ProjGalaxyID,DescGalaxyID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
153139,486,642129,642143,2.237037,0.0045377663,,2.5252836,65.14345,2746979300.0,680659.75,125423590000.0,8495981600.0,2.1846871,4000333600.0,3.4850556e-11,141.0335,10.3271265,0.012900033627609496,0.1860195755388712,0.4129940870272716,0.4630114374148859,0.1560470139807878,0.010229809762931091,0.012897791507801846,0.8596497852483852,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
153661,487,646493,646507,2.237037,0.006828457,,2.3646972,73.1523,4228876800.0,678947.1,138499800000.0,12113234000.0,3.2333592999999996,6340648000.0,4.542247e-08,157.99723999999998,14.985299,0.32830829628416913,0.37676980873683696,0.417738626918816,0.4946839913089295,0.3417304721669272,0.21793271503050887,0.432422067822162,0.3386802465227404,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
154183,488,650554,650568,2.237037,0.004000993400000001,,4.003709,78.992645,3334339300.0,452751.25,164904260000.0,14264971000.0,4.301835,4927282700.0,2.2399903e-11,162.5361,13.804356,0.22184784904051105,0.17165381549944805,0.5129479840178229,0.4977175371341992,0.2065850040566301,0.1028907819438218,0.22338929205685576,0.9438198980852316,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
154705,489,659536,659550,2.237037,0.0023954948,,3.7208322999999996,46.954845,663156500.0,225994.23,73713860000.0,5652453000.0,0.29228827,1000421570.0,1.790305e-11,108.78867,20.935463000000002,0.2094603302247432,0.31538701912254985,0.339635723147407,0.44053809140505984,0.27117645331679724,0.1069408730405158,0.24589696332372024,0.2983091798001768,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
155227,490,697075,697089,2.237037,0.0029059572,,3.3310735,51.194817,770975000.0,454941.2,72098420000.0,3704906000.0,0.4339902,1146230000.0,3.3570397999999997e-08,109.48696000000001,17.454615,0.12782544863915968,0.2872693069723741,0.6081719401338495,0.6608890552831121,0.19489637302521395,0.06708827517875676,0.13397969895196354,0.9010069946138334,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
155749,491,709787,709801,2.237037,0.0045050145000000005,,2.758436,83.78135999999999,2071911800.0,226075.9,148477210000.0,9588903000.0,1.9573791,3104832000.0,7.1476136e-10,152.01516999999998,37.11926,0.21013942112310435,0.24979319196458985,0.4792033837752413,0.4412646783945681,0.20884000231614816,0.04506968887642772,0.1887552870461761,0.7757492697914219,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
156271,492,737885,737899,2.237037,0.004364773,,3.8561727999999995,78.15472,3737234700.0,682195.4,156383510000.0,15650389000.0,4.3548675,5501195000.0,6.27771e-05,159.07222,25.574928,0.41772607615967583,0.20025731374255284,0.3153417261416809,0.3998310317139068,0.3417751148684652,0.2482513125602965,0.5577822713468658,0.4886576701268709,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
156793,493,746518,746532,2.237037,0.0018285365,,2.3607272999999998,41.75286,177350850.0,227030.48,55458087000.0,3284988700.0,0.09014685,265195820.0,1.6976244e-10,91.91704,30.430591999999997,0.013945057577418596,-0.12285876169560715,0.5498379812480175,0.5797640060631586,0.1685822150682622,0.002929844448603457,0.003534803694836617,0.8701226493034961,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
157315,494,754151,754165,2.237037,0.0028468163,,2.9621527000000003,54.855619999999995,945160900.0,451989.0,89870655000.0,9145922000.0,0.7391137,1392830500.0,5.0584587e-10,120.05473,26.65482,0.17706265786739162,-0.10053744594630264,0.5741607408162758,0.5107763583600395,0.19171110892446933,0.07893026686265299,0.17766163717568692,0.7497110843755012,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
157837,495,763033,763047,2.237037,0.005044140999999999,,2.9699037,75.88363000000001,4092782300.0,906743.3,157434220000.0,13352219000.0,3.7831511,6149154300.0,1.24710136e-08,163.07641999999998,21.032923,0.1578906276983253,0.4426456059379088,0.4917625757416182,0.5940416644088751,0.21418469902642795,0.08191832784003274,0.14611341214176352,0.7788355488370721,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
158359,496,793490,793504,2.237037,0.0045057083,,3.5099666,64.41798399999999,2896626700.0,456442.0,125024880000.0,12952915000.0,2.8365667,4310098400.0,1.676655e-06,142.29486,28.281487,0.3901194045960004,0.25689677455528925,0.3976648541650372,0.5203822022390918,0.3196395393455675,0.22117147128102904,0.4555462461248249,0.8065985196605693,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
158881,497,809082,809096,2.237037,0.0025901212,,3.2435212000000004,62.697430000000004,611804540.0,677982.3,99437250000.0,11206224000.0,0.82049716,906839100.0,3.8153770000000004e-11,126.35922,30.531258,0.12479187894144715,-0.2671053277831004,0.4870490019322743,0.6031562564117996,0.1821681452404932,0.030740756999846568,0.10628561508858522,0.7518813532355686,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
159403,498,817104,817118,2.237037,0.0022715204,,5.0044227,51.69222,710787400.0,226851.25,87243300000.0,10061653000.0,0.6886853000000001,1030940540.0,2.836449e-10,118.60022,32.574009999999994,0.15957847289150284,-1.0284223223360185,0.5968455269033031,0.5861921657879732,0.16018923756112555,0.059161453850876365,0.1840696394873341,0.94397708954315,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
159925,499,825807,825821,2.237037,0.0023650674,,2.4078068999999998,51.564144,322845280.0,226160.1,65189490000.0,5245523000.0,0.33336964,485935170.0,3.2332732000000002e-12,100.91589,32.992596,0.11929311938559628,-0.3949902241537635,0.4844242339639586,0.6006559496691084,0.15656476496716307,0.03580195161791533,0.11800254960059575,0.7441217673064842,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
160447,500,833288,833302,2.237037,0.002909814,,3.4820724000000003,64.26194,1349216100.0,678438.75,112170470000.0,8835869000.0,1.6286483,1993919700.0,1.6286349e-11,132.7328,19.0117,0.17733078732625918,0.18794028221859405,0.5296561809778948,0.46788863706382605,0.20943191267314826,0.07869709213580167,0.1940158655507007,0.7801891776543006,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
160969,501,846421,846435,2.237037,0.0046830643,,2.8933713,72.14174,2642501000.0,451988.25,141472550000.0,12235586000.0,2.8570645,4003928600.0,5.435299299999999e-12,150.07799,19.89074,0.24885556808553946,0.2749531152516226,0.3043178406794808,0.406819814067401,0.27572477238188536,0.0994289141002374,0.3089582138352434,0.5038388309979749,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
161491,502,860575,860589,2.237037,0.0031254984999999997,,3.3004277,54.88638,1001531400.0,680836.8,94175260000.0,6302913500.0,0.84748137,1464388200.0,3.3663402e-11,125.35529,18.431054999999997,0.03715336675610848,-0.05056699448220492,0.5168105802441227,0.4937667593418947,0.16026628780199131,0.021125679828617943,0.04807893241285747,0.7022816449355699,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
162013,503,878368,878382,2.237037,0.0023772616,,5.5261106,61.516266,1356087000.0,1136941.2,129810610000.0,14465402000.0,2.0253658,1975234600.0,1.5626755e-08,149.98837,45.997402,0.13317376631800126,0.08917779426817563,0.4881850049697897,0.4942870642884503,0.22792607809360585,0.05107909760702828,0.15614255749465922,0.9079532104965417,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
162535,504,886392,886406,2.237037,0.0021380684,,5.08376,54.501778,542078660.0,226840.42,75263860000.0,6277095400.0,0.5277899,894128960.0,4.3614417999999995e-12,108.51047,29.737476,0.1634630729865112,0.5676575231272926,0.7141214760877103,0.7569585113034468,0.17599041374143384,0.053666398351743874,0.1848941675896469,0.9663961017988014,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
163057,505,907304,907318,2.237037,0.0020529595,,5.5736623,59.549713,742881150.0,453873.03,113967686000.0,11530715000.0,1.3991194,1089347500.0,1.229328e-11,137.07246,38.656773,0.22431349119419308,-0.3014512905393416,0.37329940066948974,0.6038582176170071,0.2288713352701713,0.08423727027524308,0.2645673375706566,0.81549985100743,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
163579,506,912390,912404,2.237037,0.0038990509,,5.019353400000001,60.233180000000004,1590863600.0,228977.75,112662495000.0,11680522000.0,1.2928576,2469256700.0,8.102480999999999e-08,134.37341,29.04368,0.646981107175122,0.3114530942007185,0.48162381264064796,0.6429817929607806,0.5685738084798253,0.5237003774968895,1.3276691133229042,0.18097757314298085,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
164101,507,917940,917954,2.237037,0.0039809979999999995,,3.5018184000000003,66.558266,1764043500.0,453932.47,106181360000.0,10179361000.0,2.040286,2602485800.0,8.917728e-08,134.60596999999999,15.949727,0.12858031795363445,0.2738087404602996,0.4094748303546347,0.40029182063925706,0.26782864182409555,0.052436860719268535,0.15405733143234115,0.6741048216016114,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
164623,508,924755,924769,2.237037,0.004053511,,2.9445317,58.062008,1491049200.0,226931.33,105147620000.0,10217743000.0,1.4233937,2189276200.0,1.3947745000000002e-07,131.18941999999998,17.822247,0.14607725460856602,0.032273799881377914,0.4290235480037437,0.5037659839122675,0.19496139504797125,0.058747351733108986,0.15156912774398312,0.7829070482162119,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
165145,509,929556,929570,2.237037,0.0047784788,,3.3763697,67.95111999999999,2876585200.0,904078.06,125553260000.0,10074208000.0,2.4343607000000005,4317636600.0,4.972718e-10,149.01476,13.018994000000001,0.368567010887343,0.1979545500913401,0.317893734185716,0.4096264514597117,0.36217608771258175,0.2369860114099317,0.5398733698399761,0.32893124278136976,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
165667,510,950105,950119,2.237037,0.0029728445000000003,,2.849395,49.502734999999994,724638850.0,451994.9,98311406000.0,8171568000.0,0.7006685,1063127800.0,1.0009694e-09,124.51044499999999,26.216658000000002,0.20524281354668786,0.19312452346327824,0.5638999971027868,0.5192952274635672,0.2447349143123541,0.10933270250179106,0.2345198891844481,0.7174197472546109,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
166189,511,955249,955263,2.237037,0.0021422317000000003,,5.702230999999999,55.757507,897394370.0,225994.33,103175900000.0,11550318000.0,1.245693,1351468800.0,9.275308300000001e-10,129.26372,37.116245,0.09029874503856183,0.34266575515332764,0.4975094207705218,0.35416944380672466,0.262385078292786,0.03616731075602675,0.10838314072307978,0.15525466584798414,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
166711,512,959840,959854,2.237037,0.0034366848,,5.5853148,64.1408,2171110100.0,678750.94,123873610000.0,10244796000.0,1.6105531000000002,3229114600.0,2.139275e-11,142.28972,22.374044,0.06507656810883478,0.4740415685969931,0.5149898818395262,0.5986735377507952,0.2499181639787604,0.024917337782075125,0.06871599572941442,0.629045019229749,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
167233,513,971267,971281,2.237037,0.0021523598000000002,,5.078679599999999,55.715469999999996,592545860.0,226600.48,93976510000.0,11469554000.0,1.0010746,870774800.0,5.7105806000000006e-11,123.82793999999998,35.968540000000004,0.3994236427563765,0.1769347571638935,0.5553923860596484,0.4838899857273251,0.3109423185013011,0.14974814449322082,0.4668641671004345,0.7058414358406379,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
167755,514,1033394,1033408,2.237037,0.0030615644,,2.4613142000000003,51.528496000000004,967508600.0,225994.12,68677288000.0,5202144000.0,0.9332074,1449263900.0,5.931381e-11,108.13155,10.046994,0.07096122655890014,0.3957164317729392,0.5216744493574983,0.5499750898217239,0.21263622586690265,0.04605229069522522,0.08708115292200425,0.685690205934579,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
168277,515,1608845,1608859,2.237037,0.0040028687,,4.609507,85.84204,4448195000.0,679465.2,197335400000.0,19088130000.0,6.8165320000000005,6713916400.0,1.0512276000000002e-08,178.30893,25.758470000000003,0.22016724007771893,0.2885152112158121,0.5336546518481662,0.5710844948702771,0.23946336576319635,0.1072746878761521,0.217055857388687,0.31523839378192786,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
168799,516,789657,789671,2.237037,0.0013808565,,2.1659756000000003,54.30901,65352668.0,456014.84,42274038000.0,3583738600.0,0.15972768,95520530.0,4.4785075e-11,90.29471,12.469566,0.13073229258065966,0.7105340852425126,0.4034481668287294,0.5009831342334279,0.3764603678819811,0.1099880810909834,0.1588655437035759,0.7031523629469506,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
169321,517,1608845,1608860,2.4784132999999997,0.0029318767999999998,,5.5320706,88.78752,3220016400.0,679465.2,219006260000.0,20742679000.0,6.855378,4778909000.0,4.9040274e-09,190.25587,43.425785,0.20145043936418472,-0.0034861947110274016,0.6296281646865637,0.6184540855122705,0.2266491693971215,0.05933115097075047,0.1800547530303025,0.5671617817939121,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
169843,518,1033394,1033409,2.4784132999999997,0.0027293488,,2.4595356,51.210396,798404740.0,225994.12,65494890000.0,5942917600.0,0.7760959,1180479100.0,1.2797076e-08,108.095184,9.81345,0.059582491683794814,0.3304977492542829,0.5322594567263855,0.5706771953032745,0.21902095523848292,0.03539381967332317,0.06431075759760313,0.6317850868636326,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
170365,519,971267,971282,2.4784132999999997,0.0017763355,,4.037050700000001,61.72586,424436670.0,452633.75,86790050000.0,11066218000.0,0.9979163000000001,598242800.0,2.7595086e-12,122.97301000000002,20.656088,0.3912812481982213,0.2525756648706503,0.5422233097151412,0.4205882144400954,0.3472614721203666,0.1231486515981378,0.4898006622593383,0.9115175087884616,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
170887,520,959840,959855,2.4784132999999997,0.002696132,,5.8423110000000005,70.711624,1812686700.0,678750.94,126542170000.0,9962289000.0,2.3474772,2606787600.0,8.392619e-10,146.18945,21.455961,0.13340670562294532,0.4001501783350897,0.45001684906314543,0.6350119059266252,0.2320951317382786,0.06047986858130834,0.13069520782797506,0.7343089804509618,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
171409,521,955249,955264,2.4784132999999997,0.0018180770000000002,,5.670467400000001,63.845905,635708350.0,225994.33,116301775000.0,13851730000.0,1.5300035,898532350.0,6.5974300000000005e-12,137.20015,28.242264000000002,0.006996381862135692,0.4128514729827388,0.5586863107905223,0.3812171553621016,0.2692757232095052,-0.000733811603976401,0.009766371674147976,0.2248342542761476,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
171931,522,950105,950120,2.4784132999999997,0.002559562,,2.4052917999999996,61.168673999999996,514928770.0,451994.9,81886790000.0,6616585700.0,0.77171075,753769400.0,9.373162e-10,122.42658,13.518775,0.18410229544163936,0.05589574420056853,0.5765910936335501,0.5133572246893442,0.1677777712081805,0.06840003398414311,0.2021876464167348,0.7187705948850122,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
172453,523,929556,929571,2.4784132999999997,0.0038536107,,3.350627,72.36399,2400777500.0,1130132.2,133935850000.0,10932753000.0,2.7191021,3521213000.0,5.1037485e-10,152.23311,12.28076,0.3280613836722229,0.3228125329237299,0.37045533178273227,0.3645513294645276,0.3745799898380762,0.21141915454557428,0.4638470717580252,0.3960405117035968,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
172975,524,924755,924770,2.4784132999999997,0.0033674268,,3.020022,56.219967000000004,1161217500.0,226931.33,106684285000.0,11026015000.0,1.6030768,1684772200.0,8.9439456e-11,133.59105,19.468245,0.17005910547977765,0.19287811489056994,0.4491840471893273,0.5151227037365744,0.2091509820016691,0.07832548261092405,0.1797879908003011,0.8024886674810259,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
173497,525,917940,917955,2.4784132999999997,0.00334473,,3.6691422,61.416035,1369323000.0,453932.47,102801424000.0,10193005000.0,1.5508302,2005759700.0,8.99925e-11,131.01405,19.433926,0.1098326575786861,0.15776823120499373,0.4379279695453277,0.4274149788406546,0.214197284882952,0.047955206271753856,0.1275141677185644,0.737221048761256,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
174019,526,912390,912405,2.4784132999999997,0.0035682953999999997,,4.259681700000001,59.506474,1285863000.0,228977.75,95818560000.0,12212407000.0,1.811562,1901197200.0,9.594249e-10,129.22014,18.133526,0.5651559327846639,0.3760665368543849,0.4487036824072551,0.6162678205969505,0.5511583442761862,0.4736271293546657,1.1365593388873179,0.021480707594109763,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
174541,527,907304,907319,2.4784132999999997,0.0018643582,,5.4284596,52.58445,551947300.0,227443.44,115625540000.0,10104863000.0,0.9748495,767749250.0,1.6415539000000001e-13,134.56278999999998,30.530071000000003,0.1900073022085024,-0.34854252917944994,0.5438799971108856,0.6065757955971098,0.1918785813638223,0.05694317558101526,0.21225035363663855,0.7483713342886821,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
175063,528,886392,886407,2.4784132999999997,0.0018462266,,5.3438697,51.46006,452375780.0,452901.16,80434954000.0,6167428600.0,0.2560617,707878140.0,6.6938496e-11,112.25105,32.73408,0.2075953078426015,0.5262450384217036,0.7069207139603128,0.7645630198745879,0.3075793700642832,0.09939871866296654,0.2309335513934551,0.9494726453702218,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
175585,529,878368,878383,2.4784132999999997,0.0017641375,,4.968969,66.839355,856866700.0,910947.25,129846980000.0,13903896000.0,2.412634,1210387600.0,2.4611366e-09,144.9911,36.897945,0.14418111886632154,0.2575370036045871,0.3845919203723969,0.445885230962056,0.1885977949752656,0.06448008875945231,0.15524121585300032,0.7060015559885694,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
176107,530,860575,860590,2.4784132999999997,0.0024617042,,3.4162328,57.81116,738378800.0,680836.8,93697780000.0,6125686300.0,1.0425834999999999,1079377900.0,1.059937e-09,128.04066,17.045277,0.12818600672941716,0.06263408298625273,0.4045898394442528,0.4694837560824049,0.19931265880943866,0.04914509890841952,0.14418993165004515,0.5798600963202813,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
176629,531,846421,846436,2.4784132999999997,0.003897078,,3.0412736000000002,71.077896,1985219800.0,451988.25,119120610000.0,10609355000.0,2.0114627,2996979500.0,4.6521453e-11,139.74164,15.626288,0.3620452553536673,0.2569724100291054,0.4675336557129541,0.3915857175293047,0.3110174791163141,0.15431586127174193,0.4756087528081658,0.2292018783563708,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
177151,532,833288,833303,2.4784132999999997,0.0023825003,,3.9417699999999996,56.353145999999995,995091100.0,452444.62,120268270000.0,9415489000.0,1.4593308999999999,1460151700.0,1.899959e-08,136.97278,31.656363,0.14571042899338096,-0.04276147345915637,0.4572336199180727,0.3340637062096574,0.17998338045456186,0.06234803691006336,0.17553126336377475,0.44895199140096337,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
177673,533,825807,825822,2.4784132999999997,0.0020907037,,2.473097,43.15887,271070720.0,226160.1,53729944000.0,4045625300.0,0.22416432,401298080.0,2.5335632e-12,94.50405,15.856302,0.11735777710497908,0.4930603342105423,0.49517350653139597,0.6168221019161051,0.21295534040314276,0.04849714566378069,0.10861936843606608,0.742691173550361,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
178195,534,817104,817119,2.4784132999999997,0.0019404785,,4.615650700000001,54.399662,503861400.0,226851.25,95800390000.0,10693079000.0,1.0045229,717927900.0,8.31207e-11,125.40986000000001,22.703429999999997,0.1439133433322004,-0.19040529474619805,0.6177353302099905,0.626473675172165,0.1938594521184462,0.025861631361834427,0.12748864516691294,0.906567125472704,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
178717,535,809082,809097,2.4784132999999997,0.0021672696,,2.9348896,50.003640000000004,455305100.0,451988.25,76104900000.0,9062344000.0,0.56791484,669845250.0,8.3576604e-11,110.95767,32.799282,0.18280444430506196,0.19886934291559866,0.5589407983783197,0.6152268086549169,0.1980991333779152,0.08915485670982269,0.1827306372828054,0.8120687703282833,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
